order_id,order_date,hub,courier_partner,distance_km,order_value_inr,promised_delivery_date,actual_delivery_date,delay_days,is_late,order_weekday,order_month
ORD100214,2024-01-21,Hub_B_Bangalore,SwiftGo,132.6,211.51,2024-01-24,2024-01-24,0,0,Sunday,January
ORD100215,2024-06-09,Hub_A_Mumbai,SpeedX,641.5,872.66,2024-06-13,2024-06-16,3,1,Sunday,June
ORD100216,2024-02-12,Hub_A_Mumbai,SwiftGo,346.8,703.0,2024-02-15,2024-02-19,4,1,Monday,February
ORD100217,2024-04-21,Hub_A_Mumbai,SpeedX,92.9,2154.5,2024-04-24,2024-04-24,0,0,Sunday,April
ORD100218,2024-02-28,Hub_C_Delhi,SpeedX,144.4,433.84,2024-03-02,2024-03-02,0,0,Wednesday,February
ORD100219,2024-08-01,Hub_A_Mumbai,SpeedX,95.2,496.52,2024-08-04,2024-08-04,0,0,Thursday,August
ORD100220,2024-03-06,Hub_A_Mumbai,ExpressLine,104.2,649.96,2024-03-09,2024-03-09,0,0,Wednesday,March
ORD100221,2024-06-26,Hub_A_Mumbai,ExpressLine,886.8,1756.83,2024-06-30,2024-06-30,0,0,Wednesday,June
ORD100222,2024-08-25,Hub_C_Delhi,SpeedX,102.7,434.81,2024-08-28,2024-08-28,0,0,Sunday,August
ORD100223,2024-02-09,Hub_C_Delhi,SwiftGo,325.1,1845.85,2024-02-12,2024-02-15,3,1,Friday,February
ORD100224,2024-09-02,Hub_E_Chennai,SpeedX,95.6,288.06,2024-09-05,2024-09-04,-1,0,Monday,September
ORD100225,2024-08-10,Hub_D_Kolkata,SpeedX,168.5,494.49,2024-08-13,2024-08-13,0,0,Saturday,August
ORD100226,2024-09-21,Hub_E_Chennai,ExpressLine,247.8,587.06,2024-09-24,2024-09-24,0,0,Saturday,September
ORD100227,2024-08-13,Hub_E_Chennai,QuickDrop,30.0,514.58,2024-08-16,2024-08-16,0,0,Tuesday,August
ORD100228,2024-02-03,Hub_B_Bangalore,ExpressLine,140.2,1702.61,2024-02-06,2024-02-06,0,0,Saturday,February
ORD100229,2024-09-27,Hub_B_Bangalore,SpeedX,421.3,580.22,2024-10-01,2024-10-01,0,0,Friday,September
ORD100230,2024-05-27,Hub_B_Bangalore,QuickDrop,105.3,1866.88,2024-05-30,2024-05-30,0,0,Monday,May
ORD100231,2024-08-14,Hub_D_Kolkata,ExpressLine,322.0,640.37,2024-08-17,2024-08-21,4,1,Wednesday,August
ORD100232,2024-04-24,Hub_E_Chennai,SwiftGo,211.1,675.56,2024-04-27,2024-04-27,0,0,Wednesday,April
ORD100233,2024-02-04,Hub_B_Bangalore,QuickDrop,82.0,721.68,2024-02-07,2024-02-07,0,0,Sunday,February
ORD100234,2024-03-23,Hub_E_Chennai,QuickDrop,140.0,1496.81,2024-03-26,2024-03-26,0,0,Saturday,March
ORD100235,2024-04-29,Hub_D_Kolkata,ExpressLine,545.9,101.4,2024-05-03,2024-05-05,2,1,Monday,April
ORD100236,2024-08-09,Hub_C_Delhi,SpeedX,140.7,561.08,2024-08-12,2024-08-12,0,0,Friday,August
ORD100237,2024-01-16,Hub_B_Bangalore,SwiftGo,284.7,791.44,2024-01-19,2024-01-19,0,0,Tuesday,January
ORD100238,2024-07-19,Hub_E_Chennai,SwiftGo,349.3,865.62,2024-07-22,2024-07-22,0,0,Friday,July
ORD100239,2024-03-16,Hub_C_Delhi,SpeedX,320.0,564.98,2024-03-19,2024-03-19,0,0,Saturday,March
ORD100240,2024-06-27,Hub_B_Bangalore,ExpressLine,134.8,610.59,2024-06-30,2024-06-30,0,0,Thursday,June
ORD100241,2024-12-26,Hub_C_Delhi,SwiftGo,16.4,396.07,2024-12-29,2024-12-30,1,1,Thursday,December
ORD100242,2024-12-27,Hub_E_Chennai,ExpressLine,59.7,1044.45,2024-12-30,2024-12-30,0,0,Friday,December
ORD100243,2024-02-18,Hub_A_Mumbai,SpeedX,64.5,584.33,2024-02-21,2024-02-21,0,0,Sunday,February
ORD100244,2024-12-28,Hub_A_Mumbai,SpeedX,99.0,1359.86,2024-12-31,2024-12-31,0,0,Saturday,December
ORD100245,2024-02-08,Hub_C_Delhi,SwiftGo,114.0,541.21,2024-02-11,2024-02-11,0,0,Thursday,February
ORD100246,2024-04-18,Hub_C_Delhi,ExpressLine,107.3,837.35,2024-04-21,2024-04-22,1,1,Thursday,April
ORD100247,2024-05-06,Hub_D_Kolkata,SpeedX,110.6,1421.26,2024-05-09,2024-05-12,3,1,Monday,May
ORD100248,2024-09-14,Hub_D_Kolkata,SwiftGo,187.1,694.17,2024-09-17,2024-09-17,0,0,Saturday,September
ORD100249,2024-01-28,Hub_A_Mumbai,SwiftGo,175.6,819.96,2024-01-31,2024-01-31,0,0,Sunday,January
ORD100250,2024-08-22,Hub_C_Delhi,ExpressLine,29.8,1261.22,2024-08-25,2024-08-25,0,0,Thursday,August
ORD100251,2024-05-25,Hub_B_Bangalore,SpeedX,341.1,828.99,2024-05-28,2024-05-28,0,0,Saturday,May
ORD100252,2024-06-20,Hub_E_Chennai,ExpressLine,284.6,123.78,2024-06-23,2024-06-23,0,0,Thursday,June
ORD100253,2024-06-15,Hub_C_Delhi,SpeedX,130.0,827.72,2024-06-18,2024-06-18,0,0,Saturday,June
ORD100254,2024-05-05,Hub_C_Delhi,SpeedX,186.3,1682.15,2024-05-08,2024-05-08,0,0,Sunday,May
ORD100255,2024-04-22,Hub_A_Mumbai,ExpressLine,174.0,506.19,2024-04-25,2024-04-26,1,1,Monday,April
ORD100256,2024-08-21,Hub_B_Bangalore,ExpressLine,168.6,252.51,2024-08-24,2024-08-24,0,0,Wednesday,August
ORD100257,2024-02-04,Hub_E_Chennai,SwiftGo,47.9,175.52,2024-02-07,2024-02-09,2,1,Sunday,February
ORD100258,2024-06-10,Hub_A_Mumbai,SpeedX,127.2,1512.26,2024-06-13,2024-06-13,0,0,Monday,June
ORD100259,2024-01-21,Hub_E_Chennai,ExpressLine,313.0,110.94,2024-01-24,2024-01-24,0,0,Sunday,January
ORD100260,2024-09-29,Hub_D_Kolkata,ExpressLine,331.5,438.54,2024-10-02,2024-10-06,4,1,Sunday,September
ORD100261,2024-04-10,Hub_C_Delhi,SpeedX,206.6,2318.71,2024-04-13,2024-04-13,0,0,Wednesday,April
ORD100262,2024-07-02,Hub_B_Bangalore,QuickDrop,221.6,733.13,2024-07-05,2024-07-05,0,0,Tuesday,July
ORD100263,2024-04-11,Hub_C_Delhi,ExpressLine,552.4,258.55,2024-04-15,2024-04-14,-1,0,Thursday,April
ORD100264,2024-08-06,Hub_B_Bangalore,QuickDrop,226.9,1993.47,2024-08-09,2024-08-12,3,1,Tuesday,August
ORD100265,2024-12-02,Hub_D_Kolkata,SpeedX,96.6,281.37,2024-12-05,2024-12-05,0,0,Monday,December
ORD100266,2024-07-26,Hub_D_Kolkata,QuickDrop,593.5,1050.28,2024-07-30,2024-08-02,3,1,Friday,July
ORD100267,2024-10-12,Hub_E_Chennai,SpeedX,117.6,1365.83,2024-10-15,2024-10-15,0,0,Saturday,October
ORD100268,2024-02-06,Hub_A_Mumbai,QuickDrop,234.3,1069.22,2024-02-09,2024-02-10,1,1,Tuesday,February
ORD100269,2024-10-16,Hub_A_Mumbai,ExpressLine,105.4,669.14,2024-10-19,2024-10-18,-1,0,Wednesday,October
ORD100270,2024-10-16,Hub_A_Mumbai,SpeedX,223.5,1311.4,2024-10-19,2024-10-19,0,0,Wednesday,October
ORD100271,2024-11-17,Hub_A_Mumbai,ExpressLine,80.4,388.17,2024-11-20,2024-11-20,0,0,Sunday,November
ORD100272,2024-01-27,Hub_A_Mumbai,SwiftGo,194.4,1688.07,2024-01-30,2024-01-31,1,1,Saturday,January
ORD100273,2024-10-07,Hub_A_Mumbai,QuickDrop,195.9,878.51,2024-10-10,2024-10-10,0,0,Monday,October
ORD100274,2024-11-30,Hub_C_Delhi,ExpressLine,121.6,397.46,2024-12-03,2024-12-03,0,0,Saturday,November
ORD100275,2024-12-19,Hub_D_Kolkata,SpeedX,300.7,1240.12,2024-12-22,2024-12-22,0,0,Thursday,December
ORD100276,2024-09-20,Hub_A_Mumbai,SpeedX,307.6,428.96,2024-09-23,2024-09-23,0,0,Friday,September
ORD100277,2024-04-09,Hub_E_Chennai,QuickDrop,140.0,1157.91,2024-04-12,2024-04-13,1,1,Tuesday,April
ORD100278,2024-11-11,Hub_D_Kolkata,SwiftGo,154.1,1096.15,2024-11-14,2024-11-14,0,0,Monday,November
ORD100279,2024-09-29,Hub_D_Kolkata,QuickDrop,93.9,536.01,2024-10-02,2024-10-02,0,0,Sunday,September
ORD100280,2024-02-10,Hub_C_Delhi,SpeedX,370.2,1179.4,2024-02-13,2024-02-15,2,1,Saturday,February
ORD100281,2024-04-09,Hub_E_Chennai,SpeedX,133.3,2756.31,2024-04-12,2024-04-12,0,0,Tuesday,April
ORD100282,2024-06-10,Hub_B_Bangalore,QuickDrop,221.0,457.85,2024-06-13,2024-06-13,0,0,Monday,June
ORD100283,2024-03-05,Hub_E_Chennai,SpeedX,116.8,659.35,2024-03-08,2024-03-08,0,0,Tuesday,March
ORD100284,2024-02-15,Hub_B_Bangalore,QuickDrop,239.6,1328.46,2024-02-18,2024-02-18,0,0,Thursday,February
ORD100285,2024-09-24,Hub_C_Delhi,SpeedX,244.7,726.05,2024-09-27,2024-09-27,0,0,Tuesday,September
ORD100286,2024-06-23,Hub_A_Mumbai,SpeedX,202.1,1585.66,2024-06-26,2024-06-26,0,0,Sunday,June
ORD100287,2024-08-11,Hub_B_Bangalore,SwiftGo,23.1,908.49,2024-08-14,2024-08-16,2,1,Sunday,August
ORD100288,2024-05-14,Hub_E_Chennai,SwiftGo,368.4,859.33,2024-05-17,2024-05-18,1,1,Tuesday,May
ORD100289,2024-04-13,Hub_A_Mumbai,SpeedX,161.5,143.13,2024-04-16,2024-04-20,4,1,Saturday,April
ORD100290,2024-04-28,Hub_D_Kolkata,QuickDrop,244.6,780.39,2024-05-01,2024-05-03,2,1,Sunday,April
ORD100291,2024-12-27,Hub_E_Chennai,QuickDrop,70.9,325.92,2024-12-30,2024-12-30,0,0,Friday,December
ORD100292,2024-11-16,Hub_B_Bangalore,QuickDrop,144.2,109.16,2024-11-19,2024-11-20,1,1,Saturday,November
ORD100293,2024-01-05,Hub_C_Delhi,SpeedX,161.7,476.33,2024-01-08,2024-01-07,-1,0,Friday,January
ORD100294,2024-02-15,Hub_A_Mumbai,SpeedX,152.9,1863.66,2024-02-18,2024-02-19,1,1,Thursday,February
ORD100295,2024-04-02,Hub_C_Delhi,QuickDrop,92.1,1009.2,2024-04-05,2024-04-05,0,0,Tuesday,April
ORD100296,2024-06-17,Hub_A_Mumbai,QuickDrop,179.0,959.77,2024-06-20,2024-06-20,0,0,Monday,June
ORD100297,2024-06-02,Hub_A_Mumbai,QuickDrop,93.4,1804.73,2024-06-05,2024-06-04,-1,0,Sunday,June
ORD100298,2024-01-08,Hub_A_Mumbai,ExpressLine,83.0,1343.63,2024-01-11,2024-01-11,0,0,Monday,January
ORD100299,2024-12-07,Hub_E_Chennai,SwiftGo,233.8,1114.41,2024-12-10,2024-12-10,0,0,Saturday,December
ORD100300,2024-06-18,Hub_B_Bangalore,QuickDrop,123.7,915.31,2024-06-21,2024-06-21,0,0,Tuesday,June
ORD100301,2024-01-10,Hub_E_Chennai,SpeedX,996.9,180.61,2024-01-14,2024-01-15,1,1,Wednesday,January
ORD100302,2024-04-08,Hub_E_Chennai,ExpressLine,355.0,455.86,2024-04-11,2024-04-11,0,0,Monday,April
ORD100303,2024-04-23,Hub_E_Chennai,QuickDrop,237.3,1200.51,2024-04-26,2024-04-28,2,1,Tuesday,April
ORD100304,2024-08-08,Hub_C_Delhi,SwiftGo,30.8,2221.08,2024-08-11,2024-08-12,1,1,Thursday,August
ORD100305,2024-11-22,Hub_E_Chennai,ExpressLine,263.6,1108.71,2024-11-25,2024-11-25,0,0,Friday,November
ORD100306,2024-05-26,Hub_C_Delhi,SpeedX,56.3,1876.8,2024-05-29,2024-05-29,0,0,Sunday,May
ORD100307,2024-10-09,Hub_E_Chennai,ExpressLine,326.4,1267.76,2024-10-12,2024-10-12,0,0,Wednesday,October
ORD100308,2024-09-04,Hub_B_Bangalore,QuickDrop,311.5,59.63,2024-09-07,2024-09-08,1,1,Wednesday,September
ORD100309,2024-11-08,Hub_E_Chennai,SpeedX,74.2,279.52,2024-11-11,2024-11-10,-1,0,Friday,November
ORD100310,2024-02-07,Hub_D_Kolkata,SwiftGo,413.1,503.8,2024-02-11,2024-02-11,0,0,Wednesday,February
ORD100311,2024-07-24,Hub_A_Mumbai,ExpressLine,270.4,392.79,2024-07-27,2024-07-27,0,0,Wednesday,July
ORD100312,2024-07-20,Hub_A_Mumbai,SpeedX,38.2,830.01,2024-07-23,2024-07-22,-1,0,Saturday,July
ORD100313,2024-04-20,Hub_D_Kolkata,SwiftGo,177.3,320.37,2024-04-23,2024-04-23,0,0,Saturday,April
ORD100314,2024-04-13,Hub_A_Mumbai,SpeedX,143.0,885.45,2024-04-16,2024-04-16,0,0,Saturday,April
ORD100315,2024-06-17,Hub_A_Mumbai,ExpressLine,230.4,1299.63,2024-06-20,2024-06-20,0,0,Monday,June
ORD100316,2024-09-27,Hub_C_Delhi,ExpressLine,130.5,938.03,2024-09-30,2024-09-30,0,0,Friday,September
ORD100317,2024-08-03,Hub_D_Kolkata,QuickDrop,239.2,779.29,2024-08-06,2024-08-05,-1,0,Saturday,August
ORD100318,2024-01-13,Hub_E_Chennai,SwiftGo,196.3,891.66,2024-01-16,2024-01-19,3,1,Saturday,January
ORD100319,2024-11-08,Hub_D_Kolkata,SpeedX,339.9,2528.92,2024-11-11,2024-11-14,3,1,Friday,November
ORD100320,2024-05-03,Hub_A_Mumbai,SpeedX,65.3,524.77,2024-05-06,2024-05-05,-1,0,Friday,May
ORD100321,2024-03-09,Hub_A_Mumbai,SwiftGo,117.6,131.12,2024-03-12,2024-03-13,1,1,Saturday,March
ORD100322,2024-10-15,Hub_D_Kolkata,SwiftGo,67.9,1095.19,2024-10-18,2024-10-20,2,1,Tuesday,October
ORD100323,2024-12-03,Hub_E_Chennai,QuickDrop,170.1,605.21,2024-12-06,2024-12-05,-1,0,Tuesday,December
ORD100324,2024-06-17,Hub_D_Kolkata,SwiftGo,34.2,329.23,2024-06-20,2024-06-23,3,1,Monday,June
ORD100325,2024-07-26,Hub_D_Kolkata,ExpressLine,93.8,1032.64,2024-07-29,2024-07-29,0,0,Friday,July
ORD100326,2024-02-10,Hub_A_Mumbai,SwiftGo,416.5,1733.5,2024-02-14,2024-02-14,0,0,Saturday,February
ORD100327,2024-09-22,Hub_C_Delhi,SwiftGo,282.0,3379.16,2024-09-25,2024-09-26,1,1,Sunday,September
ORD100328,2024-09-22,Hub_C_Delhi,SpeedX,253.7,1787.07,2024-09-25,2024-09-25,0,0,Sunday,September
ORD100329,2024-01-07,Hub_B_Bangalore,ExpressLine,160.7,1077.73,2024-01-10,2024-01-09,-1,0,Sunday,January
ORD100330,2024-05-24,Hub_C_Delhi,SwiftGo,274.0,577.65,2024-05-27,2024-05-27,0,0,Friday,May
ORD100331,2024-03-13,Hub_C_Delhi,QuickDrop,206.3,167.24,2024-03-16,2024-03-16,0,0,Wednesday,March
ORD100332,2024-09-01,Hub_E_Chennai,SwiftGo,103.4,349.43,2024-09-04,2024-09-04,0,0,Sunday,September
ORD100333,2024-11-09,Hub_C_Delhi,SwiftGo,51.0,266.02,2024-11-12,2024-11-12,0,0,Saturday,November
ORD100334,2024-06-22,Hub_B_Bangalore,ExpressLine,315.8,392.14,2024-06-25,2024-06-25,0,0,Saturday,June
ORD100335,2024-10-10,Hub_E_Chennai,QuickDrop,319.7,620.53,2024-10-13,2024-10-13,0,0,Thursday,October
ORD100336,2024-04-16,Hub_E_Chennai,SpeedX,116.3,1368.41,2024-04-19,2024-04-19,0,0,Tuesday,April
ORD100337,2024-03-01,Hub_C_Delhi,SpeedX,104.9,338.63,2024-03-04,2024-03-03,-1,0,Friday,March
ORD100338,2024-12-06,Hub_A_Mumbai,SpeedX,245.4,293.89,2024-12-09,2024-12-09,0,0,Friday,December
ORD100339,2024-03-09,Hub_A_Mumbai,QuickDrop,499.9,86.79,2024-03-13,2024-03-16,3,1,Saturday,March
ORD100340,2024-08-24,Hub_B_Bangalore,QuickDrop,159.0,957.06,2024-08-27,2024-08-26,-1,0,Saturday,August
ORD100341,2024-07-31,Hub_E_Chennai,SpeedX,123.2,1524.52,2024-08-03,2024-08-03,0,0,Wednesday,July
ORD100342,2024-11-08,Hub_A_Mumbai,SpeedX,18.5,285.62,2024-11-11,2024-11-11,0,0,Friday,November
ORD100343,2024-09-03,Hub_A_Mumbai,SwiftGo,186.9,2288.66,2024-09-06,2024-09-07,1,1,Tuesday,September
ORD100344,2024-05-01,Hub_B_Bangalore,SpeedX,186.1,166.64,2024-05-04,2024-05-05,1,1,Wednesday,May
ORD100345,2024-05-26,Hub_B_Bangalore,SwiftGo,205.6,772.43,2024-05-29,2024-05-29,0,0,Sunday,May
ORD100346,2024-06-23,Hub_D_Kolkata,SpeedX,243.6,90.6,2024-06-26,2024-06-26,0,0,Sunday,June
ORD100347,2024-09-01,Hub_A_Mumbai,ExpressLine,229.6,372.42,2024-09-04,2024-09-04,0,0,Sunday,September
ORD100348,2024-10-31,Hub_E_Chennai,SwiftGo,324.7,951.84,2024-11-03,2024-11-03,0,0,Thursday,October
ORD100349,2024-10-08,Hub_B_Bangalore,SpeedX,208.5,2305.79,2024-10-11,2024-10-11,0,0,Tuesday,October
ORD100350,2024-04-27,Hub_D_Kolkata,ExpressLine,215.7,590.05,2024-04-30,2024-05-02,2,1,Saturday,April
ORD100351,2024-08-19,Hub_A_Mumbai,SpeedX,58.7,700.47,2024-08-22,2024-08-21,-1,0,Monday,August
ORD100352,2024-03-22,Hub_B_Bangalore,QuickDrop,33.0,1170.7,2024-03-25,2024-03-25,0,0,Friday,March
ORD100353,2024-03-02,Hub_B_Bangalore,ExpressLine,158.4,542.99,2024-03-05,2024-03-05,0,0,Saturday,March
ORD100354,2024-12-13,Hub_D_Kolkata,SpeedX,42.1,2381.56,2024-12-16,2024-12-16,0,0,Friday,December
ORD100355,2024-07-27,Hub_A_Mumbai,SpeedX,95.1,2009.68,2024-07-30,2024-07-30,0,0,Saturday,July
ORD100356,2024-08-02,Hub_C_Delhi,ExpressLine,243.5,1015.88,2024-08-05,2024-08-05,0,0,Friday,August
ORD100357,2024-09-23,Hub_B_Bangalore,SpeedX,74.1,380.23,2024-09-26,2024-09-26,0,0,Monday,September
ORD100358,2024-07-25,Hub_C_Delhi,SwiftGo,154.5,280.75,2024-07-28,2024-07-28,0,0,Thursday,July
ORD100359,2024-08-26,Hub_D_Kolkata,SwiftGo,192.9,165.79,2024-08-29,2024-09-01,3,1,Monday,August
ORD100360,2024-10-04,Hub_A_Mumbai,SwiftGo,155.5,1795.73,2024-10-07,2024-10-07,0,0,Friday,October
ORD100361,2024-06-09,Hub_C_Delhi,SpeedX,137.0,1073.34,2024-06-12,2024-06-12,0,0,Sunday,June
ORD100362,2024-02-25,Hub_A_Mumbai,ExpressLine,126.6,2154.74,2024-02-28,2024-02-28,0,0,Sunday,February
ORD100363,2024-09-12,Hub_E_Chennai,QuickDrop,254.4,1532.68,2024-09-15,2024-09-15,0,0,Thursday,September
ORD100364,2024-09-25,Hub_A_Mumbai,SpeedX,359.3,453.65,2024-09-28,2024-09-28,0,0,Wednesday,September
ORD100365,2024-06-14,Hub_A_Mumbai,QuickDrop,78.0,1600.56,2024-06-17,2024-06-21,4,1,Friday,June
ORD100366,2024-07-15,Hub_E_Chennai,SwiftGo,191.0,763.97,2024-07-18,2024-07-18,0,0,Monday,July
ORD100367,2024-10-02,Hub_C_Delhi,QuickDrop,50.6,195.6,2024-10-05,2024-10-05,0,0,Wednesday,October
ORD100368,2024-02-19,Hub_D_Kolkata,QuickDrop,268.2,2113.35,2024-02-22,2024-02-22,0,0,Monday,February
ORD100369,2024-07-28,Hub_A_Mumbai,QuickDrop,119.1,842.72,2024-07-31,2024-08-02,2,1,Sunday,July
ORD100370,2024-11-16,Hub_D_Kolkata,SwiftGo,248.4,346.19,2024-11-19,2024-11-19,0,0,Saturday,November
ORD100371,2024-04-21,Hub_A_Mumbai,SpeedX,28.6,1034.79,2024-04-24,2024-04-24,0,0,Sunday,April
ORD100372,2024-11-17,Hub_E_Chennai,SwiftGo,189.7,510.63,2024-11-20,2024-11-20,0,0,Sunday,November
ORD100373,2024-05-07,Hub_C_Delhi,SpeedX,156.2,774.5,2024-05-10,2024-05-10,0,0,Tuesday,May
ORD100374,2024-08-02,Hub_B_Bangalore,QuickDrop,209.6,794.29,2024-08-05,2024-08-06,1,1,Friday,August
ORD100375,2024-08-18,Hub_C_Delhi,ExpressLine,274.3,948.52,2024-08-21,2024-08-21,0,0,Sunday,August
ORD100376,2024-02-27,Hub_B_Bangalore,ExpressLine,121.7,596.38,2024-03-01,2024-03-01,0,0,Tuesday,February
ORD100377,2024-10-22,Hub_A_Mumbai,SpeedX,129.3,502.47,2024-10-25,2024-10-28,3,1,Tuesday,October
ORD100378,2024-01-28,Hub_B_Bangalore,SwiftGo,132.4,959.93,2024-01-31,2024-02-01,1,1,Sunday,January
ORD100379,2024-05-09,Hub_E_Chennai,SwiftGo,75.5,982.18,2024-05-12,2024-05-13,1,1,Thursday,May
ORD100380,2024-04-21,Hub_A_Mumbai,QuickDrop,212.9,728.33,2024-04-24,2024-04-24,0,0,Sunday,April
ORD100381,2024-10-04,Hub_D_Kolkata,ExpressLine,343.3,1219.82,2024-10-07,2024-10-07,0,0,Friday,October
ORD100382,2024-12-02,Hub_D_Kolkata,QuickDrop,175.3,563.5,2024-12-05,2024-12-05,0,0,Monday,December
ORD100383,2024-11-22,Hub_A_Mumbai,SwiftGo,221.1,408.99,2024-11-25,2024-11-24,-1,0,Friday,November
ORD100384,2024-08-16,Hub_C_Delhi,SwiftGo,337.4,772.47,2024-08-19,2024-08-19,0,0,Friday,August
ORD100385,2024-07-05,Hub_A_Mumbai,ExpressLine,112.8,361.17,2024-07-08,2024-07-08,0,0,Friday,July
ORD100386,2024-07-18,Hub_C_Delhi,ExpressLine,103.9,1318.0,2024-07-21,2024-07-21,0,0,Thursday,July
ORD100387,2024-12-14,Hub_D_Kolkata,SpeedX,73.2,1219.56,2024-12-17,2024-12-19,2,1,Saturday,December
ORD100388,2024-01-13,Hub_D_Kolkata,SwiftGo,156.6,481.16,2024-01-16,2024-01-18,2,1,Saturday,January
ORD100389,2024-02-27,Hub_B_Bangalore,QuickDrop,190.6,1135.86,2024-03-01,2024-03-01,0,0,Tuesday,February
ORD100390,2024-06-04,Hub_D_Kolkata,SpeedX,9.3,495.53,2024-06-07,2024-06-07,0,0,Tuesday,June
ORD100391,2024-04-03,Hub_C_Delhi,SwiftGo,65.8,1197.31,2024-04-06,2024-04-06,0,0,Wednesday,April
ORD100392,2024-06-28,Hub_B_Bangalore,QuickDrop,261.6,1281.66,2024-07-01,2024-07-01,0,0,Friday,June
ORD100393,2024-03-12,Hub_E_Chennai,SwiftGo,63.6,1052.17,2024-03-15,2024-03-15,0,0,Tuesday,March
ORD100394,2024-08-08,Hub_E_Chennai,QuickDrop,151.0,1181.09,2024-08-11,2024-08-11,0,0,Thursday,August
ORD100395,2024-08-14,Hub_B_Bangalore,SpeedX,64.9,305.13,2024-08-17,2024-08-17,0,0,Wednesday,August
ORD100396,2024-07-02,Hub_B_Bangalore,QuickDrop,88.3,1453.12,2024-07-05,2024-07-07,2,1,Tuesday,July
ORD100397,2024-04-14,Hub_B_Bangalore,ExpressLine,106.3,1387.59,2024-04-17,2024-04-17,0,0,Sunday,April
ORD100398,2024-10-30,Hub_E_Chennai,QuickDrop,123.8,259.31,2024-11-02,2024-11-03,1,1,Wednesday,October
ORD100399,2024-03-16,Hub_B_Bangalore,ExpressLine,293.8,690.51,2024-03-19,2024-03-23,4,1,Saturday,March
ORD100400,2024-12-25,Hub_C_Delhi,QuickDrop,248.9,1233.79,2024-12-28,2024-12-28,0,0,Wednesday,December
ORD100401,2024-10-08,Hub_D_Kolkata,QuickDrop,370.2,409.64,2024-10-11,2024-10-13,2,1,Tuesday,October
ORD100402,2024-03-06,Hub_A_Mumbai,ExpressLine,360.9,609.45,2024-03-09,2024-03-09,0,0,Wednesday,March
ORD100403,2024-05-22,Hub_E_Chennai,SpeedX,281.7,1862.82,2024-05-25,2024-05-25,0,0,Wednesday,May
ORD100404,2024-12-29,Hub_D_Kolkata,SwiftGo,509.4,1325.75,2025-01-02,2025-01-04,2,1,Sunday,December
ORD100405,2024-07-21,Hub_E_Chennai,SpeedX,71.4,2020.88,2024-07-24,2024-07-24,0,0,Sunday,July
ORD100406,2024-11-27,Hub_E_Chennai,SwiftGo,254.3,158.24,2024-11-30,2024-11-30,0,0,Wednesday,November
ORD100407,2024-07-04,Hub_C_Delhi,ExpressLine,221.8,827.78,2024-07-07,2024-07-07,0,0,Thursday,July
ORD100408,2024-11-16,Hub_A_Mumbai,SwiftGo,140.2,612.24,2024-11-19,2024-11-19,0,0,Saturday,November
ORD100409,2024-09-29,Hub_B_Bangalore,SpeedX,191.2,168.32,2024-10-02,2024-10-02,0,0,Sunday,September
ORD100410,2024-05-22,Hub_E_Chennai,ExpressLine,8.0,1014.83,2024-05-25,2024-05-25,0,0,Wednesday,May
ORD100411,2024-08-04,Hub_C_Delhi,QuickDrop,152.3,1287.74,2024-08-07,2024-08-06,-1,0,Sunday,August
ORD100412,2024-01-13,Hub_B_Bangalore,SpeedX,64.4,1523.36,2024-01-16,2024-01-15,-1,0,Saturday,January
ORD100413,2024-02-13,Hub_E_Chennai,SwiftGo,385.0,510.9,2024-02-16,2024-02-16,0,0,Tuesday,February
ORD100414,2024-08-26,Hub_B_Bangalore,ExpressLine,141.5,809.04,2024-08-29,2024-08-30,1,1,Monday,August
ORD100415,2024-09-27,Hub_D_Kolkata,QuickDrop,49.0,888.63,2024-09-30,2024-09-30,0,0,Friday,September
ORD100416,2024-05-25,Hub_A_Mumbai,SwiftGo,268.4,1446.53,2024-05-28,2024-06-01,4,1,Saturday,May
ORD100417,2024-04-17,Hub_B_Bangalore,QuickDrop,157.9,717.6,2024-04-20,2024-04-20,0,0,Wednesday,April
ORD100418,2024-04-21,Hub_E_Chennai,ExpressLine,360.1,1496.08,2024-04-24,2024-04-24,0,0,Sunday,April
ORD100419,2024-08-01,Hub_E_Chennai,ExpressLine,335.0,1989.37,2024-08-04,2024-08-03,-1,0,Thursday,August
ORD100420,2024-03-16,Hub_D_Kolkata,SwiftGo,51.5,221.67,2024-03-19,2024-03-21,2,1,Saturday,March
ORD100421,2024-08-24,Hub_C_Delhi,ExpressLine,249.9,1441.91,2024-08-27,2024-08-27,0,0,Saturday,August
ORD100422,2024-12-20,Hub_C_Delhi,SpeedX,339.7,1073.09,2024-12-23,2024-12-23,0,0,Friday,December
ORD100423,2024-11-26,Hub_C_Delhi,SpeedX,134.5,415.78,2024-11-29,2024-11-29,0,0,Tuesday,November
ORD100424,2024-09-02,Hub_C_Delhi,SpeedX,327.8,1060.06,2024-09-05,2024-09-05,0,0,Monday,September
ORD100425,2024-01-12,Hub_B_Bangalore,SpeedX,143.7,265.93,2024-01-15,2024-01-16,1,1,Friday,January
ORD100426,2024-04-27,Hub_B_Bangalore,QuickDrop,90.6,1216.34,2024-04-30,2024-04-30,0,0,Saturday,April
ORD100427,2024-07-13,Hub_C_Delhi,SwiftGo,97.1,431.79,2024-07-16,2024-07-16,0,0,Saturday,July
ORD100428,2024-10-07,Hub_B_Bangalore,ExpressLine,108.9,545.52,2024-10-10,2024-10-10,0,0,Monday,October
