order_id,order_date,hub,courier_partner,distance_km,order_value_inr,promised_delivery_date,actual_delivery_date,delay_days,is_late,order_weekday,order_month,distance_band,late_risk_score
ORD106053,2024-01-06,Hub_E_Chennai,ExpressLine,292.2,894.69,2024-01-09,2024-01-09,0,0,Saturday,January,3. 250-400km,0.23512164355088083
ORD102863,2024-01-06,Hub_E_Chennai,ExpressLine,147.2,109.13,2024-01-09,2024-01-09,0,0,Saturday,January,2. 100-250km,0.20897454439105753
ORD101412,2024-01-06,Hub_C_Delhi,SpeedX,282.7,1533.38,2024-01-09,2024-01-09,0,0,Saturday,January,3. 250-400km,0.22457708261937778
ORD107391,2024-01-06,Hub_E_Chennai,SpeedX,136.8,441.15,2024-01-09,2024-01-09,0,0,Saturday,January,2. 100-250km,0.17603767627391062
ORD106000,2024-01-06,Hub_E_Chennai,ExpressLine,173.9,671.11,2024-01-09,2024-01-09,0,0,Saturday,January,2. 100-250km,0.21362358056229153
ORD106225,2024-01-06,Hub_A_Mumbai,ExpressLine,153.4,1168.66,2024-01-09,2024-01-10,1,1,Saturday,January,2. 100-250km,0.1904763302778507
ORD103330,2024-01-06,Hub_E_Chennai,ExpressLine,75.8,568.99,2024-01-09,2024-01-09,0,0,Saturday,January,1. Under 100km,0.1969099529472484
ORD109801,2024-01-06,Hub_A_Mumbai,ExpressLine,266.2,1176.86,2024-01-09,2024-01-09,0,0,Saturday,January,3. 250-400km,0.20931514503403914
ORD106925,2024-01-06,Hub_B_Bangalore,SwiftGo,196.9,946.46,2024-01-09,2024-01-09,0,0,Saturday,January,2. 100-250km,0.39820356541318663
ORD111583,2024-01-06,Hub_D_Kolkata,ExpressLine,255.1,2467.89,2024-01-09,2024-01-09,0,0,Saturday,January,3. 250-400km,0.47466101798810884
ORD102978,2024-01-06,Hub_A_Mumbai,ExpressLine,170.7,730.66,2024-01-09,2024-01-09,0,0,Saturday,January,2. 100-250km,0.19327916362709874
ORD101757,2024-01-06,Hub_B_Bangalore,ExpressLine,71.1,1010.92,2024-01-09,2024-01-08,-1,0,Saturday,January,1. Under 100km,0.18353619751632835
ORD108230,2024-01-06,Hub_A_Mumbai,SpeedX,40.0,467.48,2024-01-09,2024-01-09,0,0,Saturday,January,1. Under 100km,0.14593485462069858
ORD101370,2024-01-06,Hub_C_Delhi,SpeedX,173.6,954.65,2024-01-09,2024-01-12,3,1,Saturday,January,2. 100-250km,0.20535044371466515
ORD102756,2024-01-06,Hub_B_Bangalore,ExpressLine,131.8,1110.75,2024-01-09,2024-01-09,0,0,Saturday,January,2. 100-250km,0.19323147033675364
ORD100685,2024-01-06,Hub_E_Chennai,ExpressLine,136.1,523.6,2024-01-09,2024-01-09,0,0,Saturday,January,2. 100-250km,0.20706383605773312
ORD109312,2024-01-06,Hub_E_Chennai,SwiftGo,184.8,1318.85,2024-01-09,2024-01-09,0,0,Saturday,January,2. 100-250km,0.41492091408213516
ORD105212,2024-01-06,Hub_B_Bangalore,QuickDrop,329.4,639.58,2024-01-09,2024-01-09,0,0,Saturday,January,3. 250-400km,0.25205293296679343
ORD107508,2024-01-06,Hub_E_Chennai,QuickDrop,197.0,1481.8,2024-01-09,2024-01-10,1,1,Saturday,January,2. 100-250km,0.2415698041559327
ORD104917,2024-01-06,Hub_E_Chennai,SwiftGo,342.1,92.23,2024-01-09,2024-01-12,3,1,Saturday,January,3. 250-400km,0.45529384017907504
ORD106586,2024-01-06,Hub_A_Mumbai,SpeedX,105.4,231.55,2024-01-09,2024-01-10,1,1,Saturday,January,2. 100-250km,0.1546594883309194
ORD110716,2024-01-06,Hub_E_Chennai,SpeedX,392.0,399.4,2024-01-09,2024-01-09,0,0,Saturday,January,3. 250-400km,0.21809885559342884
ORD111158,2024-01-06,Hub_A_Mumbai,SpeedX,402.4,1223.26,2024-01-10,2024-01-10,0,0,Saturday,January,4. Over 400km,0.19969657001709845
ORD110600,2024-01-07,Hub_C_Delhi,QuickDrop,207.5,996.85,2024-01-10,2024-01-11,1,1,Sunday,January,2. 100-250km,0.25817397853240126
ORD111663,2024-01-07,Hub_A_Mumbai,SwiftGo,107.0,147.67,2024-01-10,2024-01-13,3,1,Sunday,January,2. 100-250km,0.3494676818065257
ORD106913,2024-01-07,Hub_D_Kolkata,SpeedX,338.0,941.06,2024-01-10,2024-01-10,0,0,Sunday,January,3. 250-400km,0.4279011424304225
ORD102266,2024-01-07,Hub_A_Mumbai,ExpressLine,103.3,165.64,2024-01-10,2024-01-09,-1,0,Sunday,January,2. 100-250km,0.17172968444607342
ORD105433,2024-01-07,Hub_E_Chennai,SwiftGo,154.1,527.14,2024-01-10,2024-01-10,0,0,Sunday,January,2. 100-250km,0.3893872120616326
ORD108855,2024-01-07,Hub_B_Bangalore,SpeedX,216.3,466.26,2024-01-10,2024-01-10,0,0,Sunday,January,2. 100-250km,0.1656946241150368
ORD111141,2024-01-07,Hub_A_Mumbai,ExpressLine,131.2,2201.04,2024-01-10,2024-01-13,3,1,Sunday,January,2. 100-250km,0.1759159084087874
ORD103113,2024-01-07,Hub_E_Chennai,SwiftGo,284.8,1111.26,2024-01-10,2024-01-12,2,1,Sunday,January,3. 250-400km,0.4223030383438859
ORD102204,2024-01-07,Hub_A_Mumbai,SwiftGo,454.6,305.12,2024-01-11,2024-01-15,4,1,Sunday,January,4. Over 400km,0.4358090759115839
ORD106600,2024-01-07,Hub_B_Bangalore,ExpressLine,86.3,865.6,2024-01-10,2024-01-09,-1,0,Sunday,January,1. Under 100km,0.17496475916405335
ORD105836,2024-01-07,Hub_B_Bangalore,ExpressLine,215.0,1121.79,2024-01-10,2024-01-10,0,0,Sunday,January,2. 100-250km,0.19523148046138414
ORD100491,2024-01-07,Hub_A_Mumbai,SwiftGo,206.7,1318.92,2024-01-10,2024-01-10,0,0,Sunday,January,2. 100-250km,0.373505352267715
ORD100718,2024-01-07,Hub_C_Delhi,SwiftGo,205.5,943.91,2024-01-10,2024-01-10,0,0,Sunday,January,2. 100-250km,0.43920470614844187
ORD106752,2024-01-07,Hub_D_Kolkata,ExpressLine,82.2,2104.02,2024-01-10,2024-01-10,0,0,Sunday,January,1. Under 100km,0.4118674388535864
ORD105136,2024-01-07,Hub_C_Delhi,SwiftGo,61.9,1296.26,2024-01-10,2024-01-14,4,1,Sunday,January,1. Under 100km,0.4026509770373333
ORD105833,2024-01-07,Hub_E_Chennai,ExpressLine,104.5,159.69,2024-01-10,2024-01-10,0,0,Sunday,January,2. 100-250km,0.19001916791563897
ORD105073,2024-01-07,Hub_B_Bangalore,ExpressLine,181.5,549.15,2024-01-10,2024-01-10,0,0,Sunday,January,2. 100-250km,0.18979059980475457
ORD104403,2024-01-07,Hub_E_Chennai,ExpressLine,138.0,754.08,2024-01-10,2024-01-10,0,0,Sunday,January,2. 100-250km,0.1954650203010611
ORD111941,2024-01-07,Hub_B_Bangalore,SpeedX,219.7,721.05,2024-01-10,2024-01-10,0,0,Sunday,January,2. 100-250km,0.1661863055666286
ORD111340,2024-01-07,Hub_D_Kolkata,SpeedX,129.8,875.59,2024-01-10,2024-01-12,2,1,Sunday,January,2. 100-250km,0.37567226484992755
ORD100329,2024-01-07,Hub_B_Bangalore,ExpressLine,160.7,1077.73,2024-01-10,2024-01-09,-1,0,Sunday,January,2. 100-250km,0.1864712267526256
ORD102007,2024-01-07,Hub_B_Bangalore,SwiftGo,126.0,518.21,2024-01-10,2024-01-11,1,1,Sunday,January,2. 100-250km,0.36327245694169036
ORD103231,2024-01-07,Hub_D_Kolkata,ExpressLine,155.8,679.41,2024-01-10,2024-01-12,2,1,Sunday,January,2. 100-250km,0.4306132552571722
ORD109497,2024-01-07,Hub_C_Delhi,QuickDrop,220.8,118.69,2024-01-10,2024-01-10,0,0,Sunday,January,2. 100-250km,0.2608443821447254
ORD104719,2024-01-07,Hub_A_Mumbai,SwiftGo,73.7,1070.34,2024-01-10,2024-01-10,0,0,Sunday,January,1. Under 100km,0.34159969437282844
ORD102313,2024-01-07,Hub_B_Bangalore,SwiftGo,80.5,1217.2,2024-01-10,2024-01-10,0,0,Sunday,January,1. Under 100km,0.3523490471989248
ORD111041,2024-01-07,Hub_D_Kolkata,SwiftGo,231.7,1046.17,2024-01-10,2024-01-10,0,0,Sunday,January,2. 100-250km,0.6787704465876291
ORD106170,2024-01-07,Hub_A_Mumbai,SwiftGo,41.0,346.62,2024-01-10,2024-01-10,0,0,Sunday,January,1. Under 100km,0.33395737859132923
ORD109353,2024-01-07,Hub_E_Chennai,QuickDrop,158.1,201.86,2024-01-10,2024-01-10,0,0,Sunday,January,2. 100-250km,0.22116507068452954
ORD104210,2024-01-07,Hub_C_Delhi,ExpressLine,227.4,2104.62,2024-01-10,2024-01-10,0,0,Sunday,January,2. 100-250km,0.2369128121216784
ORD107224,2024-01-07,Hub_E_Chennai,SpeedX,207.4,510.14,2024-01-10,2024-01-10,0,0,Sunday,January,2. 100-250km,0.17598170688754255
ORD110517,2024-01-07,Hub_A_Mumbai,ExpressLine,329.9,307.22,2024-01-10,2024-01-11,1,1,Sunday,January,3. 250-400km,0.2080608622059169
ORD109731,2024-01-08,Hub_C_Delhi,SpeedX,538.5,248.63,2024-01-12,2024-01-12,0,0,Monday,January,4. Over 400km,0.20920698746862718
ORD100298,2024-01-08,Hub_A_Mumbai,ExpressLine,83.0,1343.63,2024-01-11,2024-01-11,0,0,Monday,January,1. Under 100km,0.1325874628768752
ORD101999,2024-01-08,Hub_A_Mumbai,ExpressLine,8.2,518.34,2024-01-11,2024-01-11,0,0,Monday,January,1. Under 100km,0.12385421852333804
ORD109610,2024-01-08,Hub_A_Mumbai,SwiftGo,91.6,955.87,2024-01-11,2024-01-11,0,0,Monday,January,1. Under 100km,0.284730895572842
ORD102866,2024-01-08,Hub_A_Mumbai,SwiftGo,472.7,586.86,2024-01-12,2024-01-12,0,0,Monday,January,4. Over 400km,0.3721696284307924
ORD104347,2024-01-08,Hub_D_Kolkata,ExpressLine,87.1,71.22,2024-01-11,2024-01-11,0,0,Monday,January,1. Under 100km,0.34642867537626526
ORD106475,2024-01-08,Hub_E_Chennai,SpeedX,114.1,1081.05,2024-01-11,2024-01-11,0,0,Monday,January,2. 100-250km,0.127311561125681
ORD111808,2024-01-08,Hub_B_Bangalore,ExpressLine,84.1,293.88,2024-01-11,2024-01-10,-1,0,Monday,January,1. Under 100km,0.1374321007688383
ORD108887,2024-01-08,Hub_E_Chennai,QuickDrop,89.2,936.54,2024-01-11,2024-01-11,0,0,Monday,January,1. Under 100km,0.16596147207293582
ORD106722,2024-01-08,Hub_C_Delhi,SwiftGo,255.7,1123.2,2024-01-11,2024-01-11,0,0,Monday,January,3. 250-400km,0.3832958360588102
ORD101509,2024-01-08,Hub_D_Kolkata,QuickDrop,132.6,337.63,2024-01-11,2024-01-11,0,0,Monday,January,2. 100-250km,0.3888278005580757
ORD103890,2024-01-08,Hub_A_Mumbai,SpeedX,168.1,127.55,2024-01-11,2024-01-10,-1,0,Monday,January,2. 100-250km,0.12017250406843076
ORD105428,2024-01-08,Hub_A_Mumbai,QuickDrop,279.0,1466.85,2024-01-11,2024-01-11,0,0,Monday,January,3. 250-400km,0.1767550342556434
ORD108432,2024-01-08,Hub_C_Delhi,ExpressLine,42.0,593.07,2024-01-11,2024-01-11,0,0,Monday,January,1. Under 100km,0.16150942898918386
ORD105276,2024-01-08,Hub_E_Chennai,ExpressLine,103.5,502.27,2024-01-11,2024-01-13,2,1,Monday,January,2. 100-250km,0.1500034279321824
ORD100747,2024-01-08,Hub_A_Mumbai,SpeedX,147.9,670.62,2024-01-11,2024-01-10,-1,0,Monday,January,2. 100-250km,0.1179587665411833
ORD110398,2024-01-08,Hub_C_Delhi,ExpressLine,145.8,1510.6,2024-01-11,2024-01-11,0,0,Monday,January,2. 100-250km,0.17674122641048695
ORD108037,2024-01-08,Hub_D_Kolkata,SpeedX,177.9,1364.84,2024-01-11,2024-01-11,0,0,Monday,January,2. 100-250km,0.3227102084288537
ORD109045,2024-01-08,Hub_E_Chennai,SpeedX,191.7,921.19,2024-01-11,2024-01-11,0,0,Monday,January,2. 100-250km,0.136595348344356
ORD107432,2024-01-08,Hub_C_Delhi,QuickDrop,181.8,2475.49,2024-01-11,2024-01-12,1,1,Monday,January,2. 100-250km,0.2032705202563744
ORD106743,2024-01-08,Hub_C_Delhi,ExpressLine,425.5,2194.01,2024-01-12,2024-01-12,0,0,Monday,January,4. Over 400km,0.22333467361910792
ORD110648,2024-01-08,Hub_B_Bangalore,SwiftGo,278.8,842.48,2024-01-11,2024-01-10,-1,0,Monday,January,3. 250-400km,0.33510646643499004
ORD103923,2024-01-08,Hub_D_Kolkata,ExpressLine,121.8,835.02,2024-01-11,2024-01-13,2,1,Monday,January,2. 100-250km,0.3546827647869937
ORD103095,2024-01-08,Hub_B_Bangalore,QuickDrop,375.0,256.5,2024-01-11,2024-01-11,0,0,Monday,January,3. 250-400km,0.19815845050555897
ORD109942,2024-01-08,Hub_B_Bangalore,QuickDrop,96.3,766.85,2024-01-11,2024-01-11,0,0,Monday,January,1. Under 100km,0.15590147254659473
ORD101790,2024-01-08,Hub_A_Mumbai,SpeedX,165.0,547.19,2024-01-11,2024-01-11,0,0,Monday,January,2. 100-250km,0.11983045705608429
ORD111449,2024-01-08,Hub_D_Kolkata,QuickDrop,159.5,1364.59,2024-01-11,2024-01-11,0,0,Monday,January,2. 100-250km,0.39552756408624373
ORD108836,2024-01-08,Hub_A_Mumbai,SwiftGo,235.8,822.47,2024-01-11,2024-01-13,2,1,Monday,January,2. 100-250km,0.316382567621435
ORD100486,2024-01-08,Hub_D_Kolkata,ExpressLine,197.8,544.16,2024-01-11,2024-01-11,0,0,Monday,January,2. 100-250km,0.37306052777442966
ORD108381,2024-01-08,Hub_C_Delhi,SwiftGo,109.8,1632.01,2024-01-11,2024-01-11,0,0,Monday,January,2. 100-250km,0.34795813530036823
ORD109431,2024-01-08,Hub_D_Kolkata,ExpressLine,247.7,1113.04,2024-01-11,2024-01-13,2,1,Monday,January,2. 100-250km,0.38533339817322926
ORD101348,2024-01-08,Hub_D_Kolkata,SwiftGo,175.1,955.8,2024-01-11,2024-01-11,0,0,Monday,January,2. 100-250km,0.5999710679444199
ORD106241,2024-01-09,Hub_D_Kolkata,SpeedX,340.2,524.44,2024-01-12,2024-01-17,5,1,Tuesday,January,3. 250-400km,0.3946000222418239
ORD100750,2024-01-09,Hub_E_Chennai,SpeedX,147.0,967.09,2024-01-12,2024-01-12,0,0,Tuesday,January,2. 100-250km,0.14844903262746598
ORD107226,2024-01-09,Hub_E_Chennai,QuickDrop,46.5,758.5,2024-01-12,2024-01-16,4,1,Tuesday,January,1. Under 100km,0.18014117442063396
ORD100098,2024-01-09,Hub_C_Delhi,SwiftGo,215.7,853.71,2024-01-12,2024-01-12,0,0,Tuesday,January,2. 100-250km,0.40766451544671
ORD109696,2024-01-09,Hub_C_Delhi,ExpressLine,173.9,1794.35,2024-01-12,2024-01-13,1,1,Tuesday,January,2. 100-250km,0.20335181532637234
ORD107095,2024-01-09,Hub_D_Kolkata,SwiftGo,90.5,403.17,2024-01-12,2024-01-14,2,1,Tuesday,January,1. Under 100km,0.6131796940177144
ORD102788,2024-01-09,Hub_E_Chennai,SwiftGo,184.4,322.23,2024-01-12,2024-01-11,-1,0,Tuesday,January,2. 100-250km,0.3639813033805526
ORD108672,2024-01-09,Hub_A_Mumbai,SpeedX,107.3,1037.32,2024-01-12,2024-01-12,0,0,Tuesday,January,2. 100-250km,0.1289160580797946
ORD110987,2024-01-09,Hub_D_Kolkata,SwiftGo,162.1,1887.03,2024-01-12,2024-01-15,3,1,Tuesday,January,2. 100-250km,0.6307671622877528
ORD104912,2024-01-09,Hub_D_Kolkata,ExpressLine,117.8,782.02,2024-01-12,2024-01-12,0,0,Tuesday,January,2. 100-250km,0.38723499535632416
ORD105858,2024-01-09,Hub_C_Delhi,ExpressLine,332.6,1854.28,2024-01-12,2024-01-11,-1,0,Tuesday,January,3. 250-400km,0.23153620666409602
ORD109703,2024-01-09,Hub_B_Bangalore,QuickDrop,77.8,60.9,2024-01-12,2024-01-12,0,0,Tuesday,January,1. Under 100km,0.1729837178859018
ORD103347,2024-01-09,Hub_D_Kolkata,SwiftGo,39.2,1630.6,2024-01-12,2024-01-12,0,0,Tuesday,January,1. Under 100km,0.60039152667661
ORD104221,2024-01-09,Hub_B_Bangalore,ExpressLine,147.3,243.46,2024-01-12,2024-01-11,-1,0,Tuesday,January,2. 100-250km,0.1642415840447643
ORD110495,2024-01-09,Hub_E_Chennai,ExpressLine,102.7,163.05,2024-01-12,2024-01-12,0,0,Tuesday,January,2. 100-250km,0.16915017266946633
ORD102065,2024-01-09,Hub_B_Bangalore,SpeedX,383.6,1577.17,2024-01-12,2024-01-12,0,0,Tuesday,January,3. 250-400km,0.17057683562589987
ORD105592,2024-01-09,Hub_C_Delhi,SpeedX,217.6,488.59,2024-01-12,2024-01-12,0,0,Tuesday,January,2. 100-250km,0.1792763427293013
ORD104691,2024-01-09,Hub_E_Chennai,SpeedX,217.1,834.08,2024-01-12,2024-01-12,0,0,Tuesday,January,2. 100-250km,0.15794833736799002
ORD111595,2024-01-09,Hub_B_Bangalore,ExpressLine,156.5,607.74,2024-01-12,2024-01-12,0,0,Tuesday,January,2. 100-250km,0.1655653406594704
ORD102212,2024-01-09,Hub_D_Kolkata,SpeedX,163.7,2149.28,2024-01-12,2024-01-14,2,1,Tuesday,January,2. 100-250km,0.3515042767245315
ORD104438,2024-01-09,Hub_E_Chennai,SwiftGo,258.3,442.84,2024-01-12,2024-01-12,0,0,Tuesday,January,3. 250-400km,0.38203709741551206
ORD104991,2024-01-09,Hub_C_Delhi,QuickDrop,262.2,409.74,2024-01-12,2024-01-12,0,0,Tuesday,January,3. 250-400km,0.2426467169151165
ORD107276,2024-01-09,Hub_B_Bangalore,SpeedX,353.1,514.88,2024-01-12,2024-01-11,-1,0,Tuesday,January,3. 250-400km,0.16611534472412468
ORD103650,2024-01-09,Hub_B_Bangalore,ExpressLine,137.6,778.41,2024-01-12,2024-01-15,3,1,Tuesday,January,2. 100-250km,0.16285510801943567
ORD105775,2024-01-09,Hub_E_Chennai,ExpressLine,320.0,873.45,2024-01-12,2024-01-12,0,0,Tuesday,January,3. 250-400km,0.20349122469945063
ORD109648,2024-01-09,Hub_E_Chennai,SpeedX,122.7,1607.63,2024-01-12,2024-01-12,0,0,Tuesday,January,2. 100-250km,0.14526800285901312
ORD107995,2024-01-09,Hub_D_Kolkata,SpeedX,243.0,369.07,2024-01-12,2024-01-12,0,0,Tuesday,January,2. 100-250km,0.3706156522029968
ORD104143,2024-01-09,Hub_D_Kolkata,QuickDrop,31.4,717.98,2024-01-12,2024-01-15,3,1,Tuesday,January,1. Under 100km,0.39789743100360575
ORD110846,2024-01-09,Hub_B_Bangalore,ExpressLine,92.9,2865.65,2024-01-12,2024-01-12,0,0,Tuesday,January,1. Under 100km,0.1565874920605917
ORD101591,2024-01-10,Hub_D_Kolkata,SpeedX,230.3,307.8,2024-01-13,2024-01-15,2,1,Wednesday,January,2. 100-250km,0.33401544056570026
ORD105159,2024-01-10,Hub_E_Chennai,QuickDrop,247.4,1067.38,2024-01-13,2024-01-13,0,0,Wednesday,January,2. 100-250km,0.1895843700387785
ORD100566,2024-01-10,Hub_D_Kolkata,QuickDrop,82.2,1477.66,2024-01-13,2024-01-17,4,1,Wednesday,January,1. Under 100km,0.3755714952526757
ORD103615,2024-01-10,Hub_C_Delhi,SwiftGo,348.5,1097.05,2024-01-13,2024-01-15,2,1,Wednesday,January,3. 250-400km,0.40561930509067984
ORD105144,2024-01-10,Hub_C_Delhi,SwiftGo,94.2,662.78,2024-01-13,2024-01-13,0,0,Wednesday,January,1. Under 100km,0.34348288719231124
ORD110982,2024-01-10,Hub_E_Chennai,SpeedX,163.2,322.06,2024-01-13,2024-01-13,0,0,Wednesday,January,2. 100-250km,0.1327195580228095
ORD101963,2024-01-10,Hub_E_Chennai,ExpressLine,88.8,1537.99,2024-01-13,2024-01-14,1,1,Wednesday,January,1. Under 100km,0.1476165222391297
ORD101915,2024-01-10,Hub_E_Chennai,SpeedX,65.8,835.19,2024-01-13,2024-01-13,0,0,Wednesday,January,1. Under 100km,0.12143690483528538
ORD108423,2024-01-10,Hub_E_Chennai,SwiftGo,383.5,208.21,2024-01-13,2024-01-13,0,0,Wednesday,January,3. 250-400km,0.3781688109042915
ORD102512,2024-01-10,Hub_B_Bangalore,ExpressLine,361.1,988.34,2024-01-13,2024-01-17,4,1,Wednesday,January,3. 250-400km,0.1749643543448316
ORD104607,2024-01-10,Hub_C_Delhi,ExpressLine,643.4,520.75,2024-01-14,2024-01-16,2,1,Wednesday,January,4. Over 400km,0.2646089252031222
ORD105524,2024-01-10,Hub_D_Kolkata,QuickDrop,170.6,307.27,2024-01-13,2024-01-13,0,0,Wednesday,January,2. 100-250km,0.3974688384581528
ORD111970,2024-01-10,Hub_B_Bangalore,SpeedX,60.4,793.51,2024-01-13,2024-01-13,0,0,Wednesday,January,1. Under 100km,0.11239826400186155
ORD111446,2024-01-10,Hub_E_Chennai,QuickDrop,134.2,529.24,2024-01-13,2024-01-13,0,0,Wednesday,January,2. 100-250km,0.17207521688054295
ORD107259,2024-01-10,Hub_A_Mumbai,SwiftGo,141.4,2176.27,2024-01-13,2024-01-15,2,1,Wednesday,January,2. 100-250km,0.2947207097429837
ORD109049,2024-01-10,Hub_B_Bangalore,QuickDrop,633.5,786.99,2024-01-14,2024-01-15,1,1,Wednesday,January,4. Over 400km,0.24393338653203717
ORD110815,2024-01-10,Hub_B_Bangalore,QuickDrop,209.3,418.83,2024-01-13,2024-01-15,2,1,Wednesday,January,2. 100-250km,0.1715812872319601
ORD102653,2024-01-10,Hub_B_Bangalore,SwiftGo,117.3,104.2,2024-01-13,2024-01-13,0,0,Wednesday,January,2. 100-250km,0.29788121907211074
ORD108128,2024-01-10,Hub_A_Mumbai,QuickDrop,220.2,452.56,2024-01-13,2024-01-14,1,1,Wednesday,January,2. 100-250km,0.1675053359651005
ORD103742,2024-01-10,Hub_A_Mumbai,ExpressLine,318.3,549.3,2024-01-13,2024-01-13,0,0,Wednesday,January,3. 250-400km,0.16302330853100172
ORD103536,2024-01-10,Hub_C_Delhi,QuickDrop,88.9,2631.28,2024-01-13,2024-01-12,-1,0,Wednesday,January,1. Under 100km,0.18747066804390647
ORD104255,2024-01-10,Hub_D_Kolkata,ExpressLine,106.6,429.46,2024-01-13,2024-01-13,0,0,Wednesday,January,2. 100-250km,0.3502625839787085
ORD107480,2024-01-10,Hub_E_Chennai,ExpressLine,215.3,503.38,2024-01-13,2024-01-13,0,0,Wednesday,January,2. 100-250km,0.16503329942278874
ORD103683,2024-01-10,Hub_D_Kolkata,QuickDrop,209.3,1167.93,2024-01-13,2024-01-13,0,0,Wednesday,January,2. 100-250km,0.40719170375972535
ORD106016,2024-01-10,Hub_D_Kolkata,SwiftGo,475.2,939.19,2024-01-14,2024-01-18,4,1,Wednesday,January,4. Over 400km,0.6715977303515032
ORD102856,2024-01-10,Hub_E_Chennai,SpeedX,115.2,991.79,2024-01-13,2024-01-13,0,0,Wednesday,January,2. 100-250km,0.12705227175269196
ORD109649,2024-01-10,Hub_B_Bangalore,ExpressLine,60.7,315.4,2024-01-13,2024-01-13,0,0,Wednesday,January,1. Under 100km,0.13415400544512796
ORD107462,2024-01-10,Hub_B_Bangalore,ExpressLine,85.8,192.11,2024-01-13,2024-01-13,0,0,Wednesday,January,1. Under 100km,0.1372296469742641
ORD102082,2024-01-10,Hub_E_Chennai,SpeedX,172.1,1138.34,2024-01-13,2024-01-13,0,0,Wednesday,January,2. 100-250km,0.13379360431981296
ORD104801,2024-01-10,Hub_C_Delhi,ExpressLine,147.9,1040.1,2024-01-13,2024-01-13,0,0,Wednesday,January,2. 100-250km,0.1765534672864449
ORD104313,2024-01-10,Hub_B_Bangalore,QuickDrop,157.7,633.67,2024-01-13,2024-01-13,0,0,Wednesday,January,2. 100-250km,0.1640529436319021
ORD109375,2024-01-10,Hub_A_Mumbai,SpeedX,288.7,1290.02,2024-01-13,2024-01-13,0,0,Wednesday,January,3. 250-400km,0.1337416421907223
ORD103072,2024-01-10,Hub_B_Bangalore,SwiftGo,40.0,3738.24,2024-01-13,2024-01-13,0,0,Wednesday,January,1. Under 100km,0.28126912466458737
ORD105324,2024-01-10,Hub_D_Kolkata,SwiftGo,80.5,387.5,2024-01-13,2024-01-16,3,1,Wednesday,January,1. Under 100km,0.5751796815757871
ORD109701,2024-01-10,Hub_D_Kolkata,QuickDrop,78.3,1809.29,2024-01-13,2024-01-15,2,1,Wednesday,January,1. Under 100km,0.3746163376806542
ORD100188,2024-01-10,Hub_E_Chennai,SpeedX,326.9,739.39,2024-01-13,2024-01-13,0,0,Wednesday,January,3. 250-400km,0.1536726687914895
ORD102378,2024-01-10,Hub_A_Mumbai,SwiftGo,56.1,1711.37,2024-01-13,2024-01-17,4,1,Wednesday,January,1. Under 100km,0.2765395944042294
ORD100301,2024-01-10,Hub_E_Chennai,SpeedX,996.9,180.61,2024-01-14,2024-01-15,1,1,Wednesday,January,4. Over 400km,0.2677577266194055
ORD108353,2024-01-10,Hub_A_Mumbai,SwiftGo,257.5,377.4,2024-01-13,2024-01-13,0,0,Wednesday,January,3. 250-400km,0.32054722654980117
ORD103382,2024-01-10,Hub_B_Bangalore,QuickDrop,305.5,92.92,2024-01-13,2024-01-13,0,0,Wednesday,January,3. 250-400km,0.18634349390858218
ORD100675,2024-01-10,Hub_D_Kolkata,ExpressLine,635.2,562.12,2024-01-14,2024-01-16,2,1,Wednesday,January,4. Over 400km,0.4836120971784667
ORD104114,2024-01-10,Hub_E_Chennai,SpeedX,100.8,464.59,2024-01-13,2024-01-13,0,0,Wednesday,January,2. 100-250km,0.12539287330442098
ORD104940,2024-01-10,Hub_A_Mumbai,SpeedX,234.7,926.98,2024-01-13,2024-01-13,0,0,Wednesday,January,2. 100-250km,0.1273388773240168
ORD103744,2024-01-11,Hub_D_Kolkata,QuickDrop,54.8,774.22,2024-01-14,2024-01-14,0,0,Thursday,January,1. Under 100km,0.4100260995116894
ORD103002,2024-01-11,Hub_E_Chennai,SwiftGo,214.1,427.62,2024-01-14,2024-01-14,0,0,Thursday,January,2. 100-250km,0.37726650355638297
ORD109970,2024-01-11,Hub_D_Kolkata,SpeedX,227.3,1528.99,2024-01-14,2024-01-14,0,0,Thursday,January,2. 100-250km,0.3728395334099504
ORD109929,2024-01-11,Hub_A_Mumbai,ExpressLine,89.1,2179.75,2024-01-14,2024-01-14,0,0,Thursday,January,1. Under 100km,0.154174998478881
ORD110438,2024-01-11,Hub_E_Chennai,QuickDrop,324.1,614.54,2024-01-14,2024-01-14,0,0,Thursday,January,3. 250-400km,0.23157961538627317
ORD109920,2024-01-11,Hub_C_Delhi,SpeedX,110.8,1405.85,2024-01-14,2024-01-14,0,0,Thursday,January,2. 100-250km,0.1670163890314715
ORD110153,2024-01-11,Hub_A_Mumbai,SwiftGo,84.4,1012.89,2024-01-14,2024-01-17,3,1,Thursday,January,1. Under 100km,0.31887147166348734
ORD108680,2024-01-11,Hub_B_Bangalore,SwiftGo,171.0,1197.06,2024-01-14,2024-01-14,0,0,Thursday,January,2. 100-250km,0.3479325024424431
